query_id,query_text,tau_method,rank,doc_id,title,score
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,7,pk_01268,Pitch Deck Content Outline,0.771488
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,8,pk_12363,Write investor pitch deck narrative,0.766917
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,9,pk_16321,Investor Pitch Deck Structure,0.764949
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,10,pk_04883,Sales deck structure for seed round pitch,0.756522
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,11,pk_16203,PITCH DECK TEMPLATE NEEDED,0.753269
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,12,pk_00291,Structure pitch deck slides,0.752430
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,13,pk_16795,Create fictional startup pitch deck,0.745597
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,14,pk_00212,Structure an investor pitch deck,0.731449
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,15,pk_05215,ppt for pitch deck,0.730561
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,16,pk_19007,Please help if you can,0.730118
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,17,pk_15850,pitch deck,0.728227
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,18,pk_07353,Pitch Deck Problem Slide Creator,0.723952
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,19,pk_13201,pitch deck template,0.722653
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,20,pk_10617,pitch deck,0.719308
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,21,pk_19112,Pitch Deck Executive Summary,0.718613
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,22,pk_16546,investor deck,0.717033
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,23,pk_16452,Develop Investor Pitch Deck Narrative,0.715092
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,24,pk_00260,Write investor pitch practice script,0.714183
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Cosine,25,pk_01614,pitch deck,0.708937
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,1,pk_17754,Design pitch deck slide structure,0.776027
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,2,pk_01336,PITCH DECK OUTLINE NOW!!!,0.764992
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,3,pk_15563,pitch deck help,0.742545
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,4,pk_04307,Create pitch deck outline for investors,0.740028
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,5,pk_17766,Pitch Deck Slide Structure Advisor,0.724178
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,6,pk_18349,Develop Pitch Deck Narrative,0.723267
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,7,pk_01268,Pitch Deck Content Outline,0.722126
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,8,pk_12363,Write investor pitch deck narrative,0.716866
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,9,pk_16321,Investor Pitch Deck Structure,0.714604
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,10,pk_04883,Sales deck structure for seed round pitch,0.704947
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,11,pk_16203,PITCH DECK TEMPLATE NEEDED,0.701230
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,12,pk_00291,Structure pitch deck slides,0.700271
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,13,pk_16795,Create fictional startup pitch deck,0.692485
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,14,pk_00212,Structure an investor pitch deck,0.676449
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,15,pk_05215,ppt for pitch deck,0.675446
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,16,pk_19007,Please help if you can,0.674946
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,17,pk_15850,pitch deck,0.672812
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,18,pk_07353,Pitch Deck Problem Slide Creator,0.667995
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,19,pk_13201,pitch deck template,0.666534
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,20,pk_10617,pitch deck,0.662775
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,21,pk_19112,Pitch Deck Executive Summary,0.661995
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,22,pk_16546,investor deck,0.660222
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,23,pk_16452,Develop Investor Pitch Deck Narrative,0.658046
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,24,pk_00260,Write investor pitch practice script,0.657028
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Hybrid,25,pk_01614,pitch deck,0.651160
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,1,pk_17754,Design pitch deck slide structure,0.731317
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,2,pk_01336,PITCH DECK OUTLINE NOW!!!,0.718519
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,3,pk_15563,pitch deck help,0.692625
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,4,pk_04307,Create pitch deck outline for investors,0.689733
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,5,pk_17766,Pitch Deck Slide Structure Advisor,0.671580
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,6,pk_18349,Develop Pitch Deck Narrative,0.670540
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,7,pk_01268,Pitch Deck Content Outline,0.669238
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,8,pk_12363,Write investor pitch deck narrative,0.663239
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,9,pk_16321,Investor Pitch Deck Structure,0.660663
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,10,pk_04883,Sales deck structure for seed round pitch,0.649689
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,11,pk_16203,PITCH DECK TEMPLATE NEEDED,0.645473
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,12,pk_00291,Structure pitch deck slides,0.644387
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,13,pk_16795,Create fictional startup pitch deck,0.635581
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,14,pk_00212,Structure an investor pitch deck,0.617519
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,15,pk_05215,ppt for pitch deck,0.616393
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,16,pk_19007,Please help if you can,0.615832
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,17,pk_15850,pitch deck,0.613438
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,18,pk_07353,Pitch Deck Problem Slide Creator,0.608041
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,19,pk_13201,pitch deck template,0.606406
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,20,pk_10617,pitch deck,0.602204
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,21,pk_19112,Pitch Deck Executive Summary,0.601332
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,22,pk_16546,investor deck,0.599353
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,23,pk_16452,Develop Investor Pitch Deck Narrative,0.596926
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,24,pk_00260,Write investor pitch practice script,0.595790
37,Outline a five-slide pitch deck for a pre-seed AI health-tech startup.,Taumode,25,pk_01614,pitch deck,0.589257
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,1,pk_04712,Create Database Backup Script,0.854674
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,2,pk_11718,db connection issue,0.670120
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,3,pk_00477,Design PostgreSQL Schema for Multi-Tenant SaaS,0.668970
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,4,pk_08986,Automate Database Migration Scripts,0.665711
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,5,pk_02227,Zero-Downtime Database Migration,0.663445
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,6,pk_01235,Database schema for SaaS analytics,0.660958
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,7,pk_18840,Write Database Migration Script,0.659755
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,8,pk_02659,Write Database Migration Scripts,0.658846
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,9,pk_04107,Automated database migrations,0.653325
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,10,pk_15877,Generate database migration script,0.652060
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,11,pk_12397,bash scrpit to backup files,0.649294
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,12,pk_09260,Create ETL pipeline documentation,0.649040
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,13,pk_07057,ETL pipeline architecture guide,0.640904
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,14,pk_00948,Optimize Database Query Performance,0.634582
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,15,pk_05345,Document Code Architecture Decision,0.631277
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,16,pk_19120,Design Database Schema for Multi-Tenant App,0.625344
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,17,pk_07570,Design PostgreSQL Schema for Multi-tenant SaaS,0.625258
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,18,pk_12080,Build ETL Pipeline Documentation,0.624134
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,19,pk_08349,Optimize SQL Query Performance,0.623332
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,20,pk_03865,bash scrpt to bakcup files,0.620589
38,Write a bash script that backs up a PostgreSQL database and uploads it to an S3 bucket daily.,Cosine,21,pk_12826,Implement ETL Pipeline Steps,0.617193
